county	county_id	town	town_id	village	village_id	villcode	code2	code1	codebase
臺北市	63000	士林區	63000110	永倫里	22	A6311-022-00	A6311-66	A6311-66-003	A6311-0860-00
臺北市	63000	士林區	63000110	仁勇里	1	A6311-001-00	A6311-67	A6311-67-009	A6311-0867-00
臺北市	63000	士林區	63000110	後港里	8	A6311-008-00	A6311-62	A6311-62-008	A6311-0863-00
臺北市	63000	士林區	63000110	永倫里	22	A6311-022-00	A6311-65	A6311-65-008	A6311-0865-00
臺北市	63000	士林區	63000110	社園里	21	A6311-021-00	A6311-64	A6311-64-003	A6311-0861-00
臺北市	63000	士林區	63000110	社園里	21	A6311-021-00	A6311-64	A6311-64-007	A6311-0864-00
臺北市	63000	士林區	63000110	社園里	21	A6311-021-00	A6311-64	A6311-64-009	A6311-0868-00
臺北市	63000	士林區	63000110	社園里	21	A6311-021-00	A6311-64	A6311-64-008	A6311-0866-00
臺北市	63000	士林區	63000110	永倫里	22	A6311-022-00	A6311-71	A6311-71-004	A6311-0905-00
臺北市	63000	士林區	63000110	永倫里	22	A6311-022-00	A6311-65	A6311-65-008	A6311-0872-00
臺北市	63000	士林區	63000110	社子里	19	A6311-019-00	A6311-69	A6311-69-005	A6311-0878-00
臺北市	63000	士林區	63000110	後港里	8	A6311-008-00	A6311-70	A6311-70-002	A6311-0876-00
臺北市	63000	士林區	63000110	福中里	9	A6311-009-00	A6311-80	A6311-80-007	A6311-1007-00
臺北市	63000	內湖區	63000100	碧山里	15	A6310-015-00	A6310-08	A6310-08-001	A6310-0073-00
臺北市	63000	內湖區	63000100	大湖里	12	A6310-012-00	A6310-12	A6310-12-002	A6310-0106-00
臺北市	63000	內湖區	63000100	碧山里	15	A6310-015-00	A6310-03	A6310-03-009	A6310-0076-00
臺北市	63000	內湖區	63000100	大湖里	12	A6310-012-00	A6310-12	A6310-12-001	A6310-0077-00
臺北市	63000	內湖區	63000100	金瑞里	14	A6310-014-00	A6310-07	A6310-07-006	A6310-0083-00
臺北市	63000	士林區	63000110	義信里	2	A6311-002-00	A6311-82	A6311-82-008	A6311-1009-00
臺北市	63000	士林區	63000110	社子里	19	A6311-019-00	A6311-76	A6311-76-008	A6311-1006-00
臺北市	63000	士林區	63000110	前港里	10	A6311-010-00	A6311-73	A6311-73-008	A6311-1013-00
臺北市	63000	士林區	63000110	社新里	20	A6311-020-00	A6311-74	A6311-74-001	A6311-0998-00
臺北市	63000	士林區	63000110	社新里	20	A6311-020-00	A6311-78	A6311-78-001	A6311-1001-00
臺北市	63000	內湖區	63000100	西安里	3	A6310-003-00	A6310-02	A6310-02-007	A6310-0091-00
臺北市	63000	內湖區	63000100	金瑞里	14	A6310-014-00	A6310-04	A6310-04-008	A6310-0078-00
臺北市	63000	內湖區	63000100	大湖里	12	A6310-012-00	A6310-05	A6310-05-009	A6310-0099-00
臺北市	63000	內湖區	63000100	金龍里	13	A6310-013-00	A6310-16	A6310-16-004	A6310-0176-00
臺北市	63000	內湖區	63000100	金龍里	13	A6310-013-00	A6310-08	A6310-08-007	A6310-0174-00
臺北市	63000	內湖區	63000100	西湖里	1	A6310-001-00	A6310-15	A6310-15-004	A6310-0171-00
臺北市	63000	中山區	63000040	成功里	15	A6304-015-00	A6304-07	A6304-07-002	A6304-0022-00
臺北市	63000	內湖區	63000100	金龍里	13	A6310-013-00	A6310-08	A6310-08-008	A6310-0182-00
臺北市	63000	中山區	63000040	劍潭里	13	A6304-013-00	A6304-03	A6304-03-001	A6304-0015-00
臺北市	63000	士林區	63000110	葫蘆里	17	A6311-017-00	A6311-84	A6311-84-003	A6311-1082-00
臺北市	63000	士林區	63000110	葫蘆里	17	A6311-017-00	A6311-83	A6311-83-002	A6311-1083-00
臺北市	63000	內湖區	63000100	金龍里	13	A6310-013-00	A6310-16	A6310-16-005	A6310-0186-00
臺北市	63000	士林區	63000110	葫蘆里	17	A6311-017-00	A6311-83	A6311-83-001	A6311-1080-00
臺北市	63000	士林區	63000110	葫蘆里	17	A6311-017-00	A6311-83	A6311-83-004	A6311-1090-00
臺北市	63000	中山區	63000040	北安里	42	A6304-042-00	A6304-01	A6304-01-004	A6304-0012-00
臺北市	63000	內湖區	63000100	西康里	2	A6310-002-00	A6310-17	A6310-17-002	A6310-0204-00
臺北市	63000	士林區	63000110	百齡里	11	A6311-011-00	A6311-86	A6311-86-008	A6311-1139-00
臺北市	63000	中山區	63000040	成功里	15	A6304-015-00	A6304-07	A6304-07-004	A6304-0088-00
臺北市	63000	中山區	63000040	大直里	14	A6304-014-00	A6304-04	A6304-04-001	A6304-0045-00
臺北市	63000	士林區	63000110	福順里	15	A6311-015-00	A6311-60	A6311-60-018	A6311-1203-00
臺北市	63000	內湖區	63000100	內湖里	9	A6310-009-00	A6310-19	A6310-19-009	A6310-0293-00
臺北市	63000	士林區	63000110	前港里	10	A6311-010-00	A6311-87	A6311-87-010	A6311-1143-00
臺北市	63000	中山區	63000040	劍潭里	13	A6304-013-00	A6304-03	A6304-03-006	A6304-0053-00
臺北市	63000	中山區	63000040	成功里	15	A6304-015-00	A6304-05	A6304-05-002	A6304-0060-00
臺北市	63000	內湖區	63000100	內湖里	9	A6310-009-00	A6310-25	A6310-25-004	A6310-0299-00
臺北市	63000	內湖區	63000100	湖濱里	10	A6310-010-00	A6310-24	A6310-24-004	A6310-0303-00
臺北市	63000	內湖區	63000100	西湖里	1	A6310-001-00	A6310-22	A6310-22-006	A6310-0287-00
臺北市	63000	士林區	63000110	百齡里	11	A6311-011-00	A6311-90	A6311-90-001	A6311-1144-00
臺北市	63000	內湖區	63000100	西湖里	1	A6310-001-00	A6310-22	A6310-22-006	A6310-0288-00
臺北市	63000	士林區	63000110	承德里	12	A6311-012-00	A6311-92	A6311-92-001	A6311-1146-00
臺北市	63000	內湖區	63000100	西湖里	1	A6310-001-00	A6310-22	A6310-22-007	A6310-0305-00
臺北市	63000	士林區	63000110	前港里	10	A6311-010-00	A6311-87	A6311-87-010	A6311-1148-00
臺北市	63000	士林區	63000110	福順里	15	A6311-015-00	A6311-95	A6311-95-002	A6311-1214-00
臺北市	63000	內湖區	63000100	清白里	17	A6310-017-00	A6310-34	A6310-34-004	A6310-0427-00
臺北市	63000	內湖區	63000100	港都里	6	A6310-006-00	A6310-33	A6310-33-004	A6310-0421-00
臺北市	63000	內湖區	63000100	港富里	7	A6310-007-00	A6310-35	A6310-35-002	A6310-0414-00
臺北市	63000	內湖區	63000100	西湖里	1	A6310-001-00	A6310-75	A6310-75-002	A6310-0440-00
臺北市	63000	內湖區	63000100	麗山里	38	A6310-038-00	A6310-30	A6310-30-003	A6310-0412-00
臺北市	63000	內湖區	63000100	港墘里	5	A6310-005-00	A6310-75	A6310-75-004	A6310-0435-00
臺北市	63000	士林區	63000110	富光里	16	A6311-016-00	A6311-96	A6311-96-004	A6311-1220-00
臺北市	63000	士林區	63000110	福華里	13	A6311-013-00	A6311-97	A6311-97-003	A6311-1219-00
臺北市	63000	內湖區	63000100	清白里	17	A6310-017-00	A6310-29	A6310-29-007	A6310-0462-00
臺北市	63000	內湖區	63000100	秀湖里	32	A6310-032-00	A6310-37	A6310-37-003	A6310-0471-00
臺北市	63000	內湖區	63000100	港富里	7	A6310-007-00	A6310-35	A6310-35-003	A6310-0420-00
臺北市	63000	士林區	63000110	福順里	15	A6311-015-00	A6311-95	A6311-95-004	A6311-1224-00
臺北市	63000	士林區	63000110	福華里	13	A6311-013-00	A6311-92	A6311-92-009	A6311-1225-00
臺北市	63000	內湖區	63000100	港墘里	5	A6310-005-00	A6310-75	A6310-75-004	A6310-0542-00
臺北市	63000	內湖區	63000100	紫星里	11	A6310-011-00	A6310-39	A6310-39-010	A6310-0538-00
臺北市	63000	士林區	63000110	明勝里	14	A6311-014-00	A6311-98	A6311-98-008	A6311-1275-00
臺北市	63000	內湖區	63000100	港墘里	5	A6310-005-00	A6310-42	A6310-42-001	A6310-0526-00
臺北市	63000	中山區	63000040	金泰里	41	A6304-041-00	A6304-07	A6304-07-008	A6304-0170-00
臺北市	63000	內湖區	63000100	內溝里	25	A6310-025-00	A6310-01	A6310-01-020	A6310-0609-00
臺北市	63000	內湖區	63000100	安泰里	33	A6310-033-00	A6310-44	A6310-44-001	A6310-0529-00
臺北市	63000	內湖區	63000100	港墘里	5	A6310-005-00	A6310-41	A6310-41-002	A6310-0532-00
臺北市	63000	中山區	63000040	永安里	16	A6304-016-00	A6304-10	A6304-10-004	A6304-0167-00
臺北市	63000	內湖區	63000100	金湖里	34	A6310-034-00	A6310-37	A6310-37-013	A6310-0614-00
臺北市	63000	中山區	63000040	成功里	15	A6304-015-00	A6304-12	A6304-12-005	A6304-0163-00
臺北市	63000	中山區	63000040	成功里	15	A6304-015-00	A6304-12	A6304-12-005	A6304-0175-00
臺北市	63000	大同區	63000060	重慶里	25	A6306-025-00	A6306-04	A6306-04-004	A6306-0024-00
臺北市	63000	大同區	63000060	重慶里	25	A6306-025-00	A6306-04	A6306-04-004	A6306-0025-00
臺北市	63000	內湖區	63000100	瑞陽里	20	A6310-020-00	A6310-46	A6310-46-009	A6310-0670-00
臺北市	63000	內湖區	63000100	瑞光里	21	A6310-021-00	A6310-51	A6310-51-003	A6310-0668-00
臺北市	63000	內湖區	63000100	紫陽里	19	A6310-019-00	A6310-49	A6310-49-007	A6310-0663-00
臺北市	63000	內湖區	63000100	紫陽里	19	A6310-019-00	A6310-49	A6310-49-006	A6310-0659-00
臺北市	63000	內湖區	63000100	康寧里	35	A6310-035-00	A6310-50	A6310-50-002	A6310-0664-00
臺北市	63000	大同區	63000060	重慶里	25	A6306-025-00	A6306-03	A6306-03-003	A6306-0028-00
臺北市	63000	大同區	63000060	重慶里	25	A6306-025-00	A6306-03	A6306-03-004	A6306-0029-00
臺北市	63000	內湖區	63000100	瑞光里	21	A6310-021-00	A6310-51	A6310-51-004	A6310-0671-00
臺北市	63000	內湖區	63000100	安泰里	33	A6310-033-00	A6310-44	A6310-44-008	A6310-0661-00
臺北市	63000	內湖區	63000100	內溝里	25	A6310-025-00	A6310-62	A6310-62-001	A6310-0688-00
臺北市	63000	內湖區	63000100	瑞陽里	20	A6310-020-00	A6310-46	A6310-46-009	A6310-0669-00
臺北市	63000	內湖區	63000100	安泰里	33	A6310-033-00	A6310-54	A6310-54-001	A6310-0674-00
臺北市	63000	大同區	63000060	老師里	24	A6306-024-00	A6306-02	A6306-02-007	A6306-0038-00
臺北市	63000	內湖區	63000100	金湖里	34	A6310-034-00	A6310-56	A6310-56-002	A6310-0741-00
臺北市	63000	內湖區	63000100	湖興里	29	A6310-029-00	A6310-55	A6310-55-010	A6310-0834-00
臺北市	63000	內湖區	63000100	安湖里	31	A6310-031-00	A6310-63	A6310-63-004	A6310-0813-00
臺北市	63000	松山區	63000010	莊敬里	2	A6301-002-00	A6301-01	A6301-01-001	A6301-0006-00
臺北市	63000	內湖區	63000100	樂康里	24	A6310-024-00	A6310-65	A6310-65-002	A6310-0823-00
臺北市	63000	內湖區	63000100	明湖里	36	A6310-036-00	A6310-68	A6310-68-001	A6310-0829-00
臺北市	63000	內湖區	63000100	樂康里	24	A6310-024-00	A6310-65	A6310-65-003	A6310-0828-00
臺北市	63000	內湖區	63000100	樂康里	24	A6310-024-00	A6310-65	A6310-65-004	A6310-0820-00
臺北市	63000	內湖區	63000100	樂康里	24	A6310-024-00	A6310-65	A6310-65-005	A6310-0840-00
臺北市	63000	大同區	63000060	鄰江里	21	A6306-021-00	A6306-22	A6306-22-002	A6306-0112-00
臺北市	63000	內湖區	63000100	樂康里	24	A6310-024-00	A6310-65	A6310-65-001	A6310-0815-00
臺北市	63000	內湖區	63000100	葫洲里	18	A6310-018-00	A6310-61	A6310-61-006	A6310-0835-00
臺北市	63000	內湖區	63000100	樂康里	24	A6310-024-00	A6310-65	A6310-65-001	A6310-0824-00
臺北市	63000	內湖區	63000100	樂康里	24	A6310-024-00	A6310-62	A6310-62-006	A6310-0930-00
臺北市	63000	內湖區	63000100	湖興里	29	A6310-029-00	A6310-82	A6310-82-001	A6310-0999-00
臺北市	63000	內湖區	63000100	東湖里	23	A6310-023-00	A6310-73	A6310-73-008	A6310-0984-00
臺北市	63000	內湖區	63000100	五分里	22	A6310-022-00	A6310-76	A6310-76-002	A6310-0989-00
臺北市	63000	內湖區	63000100	東湖里	23	A6310-023-00	A6310-74	A6310-74-007	A6310-0985-00
臺北市	63000	大同區	63000060	鄰江里	21	A6306-021-00	A6306-09	A6306-09-009	A6306-0145-00
臺北市	63000	內湖區	63000100	湖興里	29	A6310-029-00	A6310-82	A6310-82-001	A6310-0997-00
臺北市	63000	內湖區	63000100	湖元里	30	A6310-030-00	A6310-78	A6310-78-001	A6310-0988-00
臺北市	63000	內湖區	63000100	五分里	22	A6310-022-00	A6310-76	A6310-76-003	A6310-0993-00
臺北市	63000	內湖區	63000100	湖興里	29	A6310-029-00	A6310-82	A6310-82-003	A6310-0992-00
臺北市	63000	內湖區	63000100	葫洲里	18	A6310-018-00	A6310-77	A6310-77-005	A6310-0978-00
臺北市	63000	大同區	63000060	至聖里	22	A6306-022-00	A6306-11	A6306-11-009	A6306-0147-00
臺北市	63000	內湖區	63000100	湖元里	30	A6310-030-00	A6310-75	A6310-75-009	A6310-1042-00
臺北市	63000	大同區	63000060	至聖里	22	A6306-022-00	A6306-11	A6306-11-009	A6306-0148-00
臺北市	63000	大同區	63000060	至聖里	22	A6306-022-00	A6306-10	A6306-10-008	A6306-0150-00
臺北市	63000	內湖區	63000100	五分里	22	A6310-022-00	A6310-76	A6310-76-004	A6310-0994-00
臺北市	63000	內湖區	63000100	湖元里	30	A6310-030-00	A6310-78	A6310-78-002	A6310-0987-00
臺北市	63000	大同區	63000060	斯文里	20	A6306-020-00	A6306-15	A6306-15-007	A6306-0200-00
臺北市	63000	中山區	63000040	新庄里	19	A6304-019-00	A6304-21	A6304-21-008	A6304-0323-00
臺北市	63000	內湖區	63000100	石潭里	28	A6310-028-00	A6310-82	A6310-82-010	A6310-1107-00
臺北市	63000	中山區	63000040	新庄里	19	A6304-019-00	A6304-21	A6304-21-008	A6304-0324-00
臺北市	63000	中山區	63000040	新庄里	19	A6304-019-00	A6304-26	A6304-26-001	A6304-0305-00
臺北市	63000	內湖區	63000100	湖興里	29	A6310-029-00	A6310-82	A6310-82-008	A6310-1105-00
臺北市	63000	中山區	63000040	行政里	24	A6304-024-00	A6304-24	A6304-24-001	A6304-0328-00
臺北市	63000	內湖區	63000100	五分里	22	A6310-022-00	A6310-81	A6310-81-008	A6310-1095-00
臺北市	63000	中山區	63000040	新庄里	19	A6304-019-00	A6304-27	A6304-27-003	A6304-0327-00
臺北市	63000	內湖區	63000100	湖興里	29	A6310-029-00	A6310-75	A6310-75-010	A6310-1109-00
臺北市	63000	中山區	63000040	新喜里	18	A6304-018-00	A6304-27	A6304-27-002	A6304-0314-00
臺北市	63000	松山區	63000010	莊敬里	2	A6301-002-00	A6301-01	A6301-01-003	A6301-0013-00
臺北市	63000	大同區	63000060	揚雅里	19	A6306-019-00	A6306-17	A6306-17-003	A6306-0202-00
臺北市	63000	大同區	63000060	國順里	17	A6306-017-00	A6306-19	A6306-19-002	A6306-0206-00
臺北市	63000	中山區	63000040	行政里	24	A6304-024-00	A6304-25	A6304-25-002	A6304-0331-00
臺北市	63000	大同區	63000060	國順里	17	A6306-017-00	A6306-19	A6306-19-001	A6306-0205-00
臺北市	63000	內湖區	63000100	蘆洲里	37	A6310-037-00	A6310-84	A6310-84-004	A6310-1142-00
臺北市	63000	中山區	63000040	恆安里	10	A6304-010-00	A6304-32	A6304-32-007	A6304-0443-00
臺北市	63000	中山區	63000040	恆安里	10	A6304-010-00	A6304-32	A6304-32-007	A6304-0444-00
臺北市	63000	中山區	63000040	行政里	24	A6304-024-00	A6304-31	A6304-31-003	A6304-0448-00
臺北市	63000	大同區	63000060	隆和里	15	A6306-015-00	A6306-20	A6306-20-007	A6306-0254-00
臺北市	63000	松山區	63000010	新東里	7	A6301-007-00	A6301-05	A6301-05-002	A6301-0170-00
臺北市	63000	中山區	63000040	新福里	20	A6304-020-00	A6304-34	A6304-34-004	A6304-0450-00
臺北市	63000	內湖區	63000100	石潭里	28	A6310-028-00	A6310-75	A6310-75-010	A6310-1134-00
臺北市	63000	松山區	63000010	莊敬里	2	A6301-002-00	A6301-03	A6301-03-008	A6301-0048-00
臺北市	63000	中山區	63000040	新福里	20	A6304-020-00	A6304-34	A6304-34-003	A6304-0449-00
臺北市	63000	松山區	63000010	民福里	17	A6301-017-00	A6301-06	A6301-06-003	A6301-0047-00
臺北市	63000	松山區	63000010	民福里	17	A6301-017-00	A6301-06	A6301-06-003	A6301-0045-00
臺北市	63000	松山區	63000010	民福里	17	A6301-017-00	A6301-06	A6301-06-004	A6301-0051-00
臺北市	63000	中山區	63000040	新福里	20	A6304-020-00	A6304-34	A6304-34-002	A6304-0451-00
臺北市	63000	松山區	63000010	東榮里	3	A6301-003-00	A6301-18	A6301-18-007	A6301-0194-00
臺北市	63000	松山區	63000010	新東里	7	A6301-007-00	A6301-16	A6301-16-007	A6301-0216-00
臺北市	63000	中山區	63000040	聚盛里	7	A6304-007-00	A6304-48	A6304-48-006	A6304-0690-00
臺北市	63000	大同區	63000060	延平里	10	A6306-010-00	A6306-33	A6306-33-001	A6306-0342-00
臺北市	63000	松山區	63000010	民有里	16	A6301-016-00	A6301-13	A6301-13-007	A6301-0215-00
臺北市	63000	松山區	63000010	民有里	16	A6301-016-00	A6301-14	A6301-14-007	A6301-0196-00
臺北市	63000	中山區	63000040	集英里	8	A6304-008-00	A6304-47	A6304-47-004	A6304-0676-00
臺北市	63000	松山區	63000010	精忠里	10	A6301-010-00	A6301-12	A6301-12-009	A6301-0197-00
臺北市	63000	中山區	63000040	集英里	8	A6304-008-00	A6304-47	A6304-47-005	A6304-0675-00
臺北市	63000	松山區	63000010	民有里	16	A6301-016-00	A6301-14	A6301-14-008	A6301-0198-00
臺北市	63000	松山區	63000010	東榮里	3	A6301-003-00	A6301-18	A6301-18-008	A6301-0200-00
臺北市	63000	松山區	63000010	民有里	16	A6301-016-00	A6301-15	A6301-15-007	A6301-0218-00
臺北市	63000	松山區	63000010	精忠里	10	A6301-010-00	A6301-12	A6301-12-006	A6301-0202-00
臺北市	63000	松山區	63000010	三民里	4	A6301-004-00	A6301-21	A6301-21-003	A6301-0209-00
臺北市	63000	南港區	63000090	三重里	4	A6309-004-00	A6309-04	A6309-04-005	A6309-0032-00
臺北市	63000	大同區	63000060	雙連里	11	A6306-011-00	A6306-30	A6306-30-006	A6306-0348-00
臺北市	63000	大同區	63000060	延平里	10	A6306-010-00	A6306-33	A6306-33-002	A6306-0353-00
臺北市	63000	松山區	63000010	新東里	7	A6301-007-00	A6301-20	A6301-20-001	A6301-0195-00
臺北市	63000	中山區	63000040	松江里	21	A6304-021-00	A6304-44	A6304-44-009	A6304-0688-00
臺北市	63000	中山區	63000040	松江里	21	A6304-021-00	A6304-44	A6304-44-009	A6304-0689-00
臺北市	63000	大同區	63000060	雙連里	11	A6306-011-00	A6306-28	A6306-28-007	A6306-0350-00
臺北市	63000	松山區	63000010	東榮里	3	A6301-003-00	A6301-18	A6301-18-009	A6301-0208-00
臺北市	63000	大同區	63000060	雙連里	11	A6306-011-00	A6306-32	A6306-32-003	A6306-0360-00
臺北市	63000	中山區	63000040	江山里	29	A6304-029-00	A6304-50	A6304-50-005	A6304-0692-00
臺北市	63000	中山區	63000040	江山里	29	A6304-029-00	A6304-50	A6304-50-005	A6304-0691-00
臺北市	63000	松山區	63000010	介壽里	9	A6301-009-00	A6301-22	A6301-22-001	A6301-0219-00
臺北市	63000	內湖區	63000100	週美里	26	A6310-026-00	A6310-86	A6310-86-003	A6310-1166-00
臺北市	63000	中山區	63000040	江山里	29	A6304-029-00	A6304-50	A6304-50-007	A6304-0695-00
臺北市	63000	中山區	63000040	聚盛里	7	A6304-007-00	A6304-48	A6304-48-006	A6304-0700-00
臺北市	63000	大同區	63000060	雙連里	11	A6306-011-00	A6306-30	A6306-30-005	A6306-0355-00
臺北市	63000	中山區	63000040	江山里	29	A6304-029-00	A6304-50	A6304-50-006	A6304-0693-00
臺北市	63000	松山區	63000010	新東里	7	A6301-007-00	A6301-20	A6301-20-002	A6301-0210-00
臺北市	63000	中山區	63000040	江山里	29	A6304-029-00	A6304-43	A6304-43-010	A6304-0706-00
臺北市	63000	南港區	63000090	東新里	5	A6309-005-00	A6309-03	A6309-03-004	A6309-0027-00
臺北市	63000	松山區	63000010	精忠里	10	A6301-010-00	A6301-25	A6301-25-001	A6301-0217-00
臺北市	63000	中山區	63000040	江山里	29	A6304-029-00	A6304-43	A6304-43-009	A6304-0707-00
臺北市	63000	士林區	63000110	岩山里	25	A6311-025-00	A6311-59	A6311-59-001	A6311-0556-00
臺北市	63000	士林區	63000110	蘭雅里	34	A6311-034-00	A6311-33	A6311-33-003	A6311-0430-00
臺北市	63000	士林區	63000110	聖山里	29	A6311-029-00	A6311-35	A6311-35-001	A6311-0433-00
臺北市	63000	士林區	63000110	蘭興里	35	A6311-035-00	A6311-31	A6311-31-006	A6311-0437-00
臺北市	63000	北投區	63000120	文林里	2	A6312-002-00	A6312-82	A6312-82-008	A6312-1111-00
臺北市	63000	士林區	63000110	忠誠里	30	A6311-030-00	A6311-36	A6311-36-001	A6311-0442-00
臺北市	63000	士林區	63000110	聖山里	29	A6311-029-00	A6311-35	A6311-35-002	A6311-0436-00
臺北市	63000	士林區	63000110	蘭雅里	34	A6311-034-00	A6311-33	A6311-33-005	A6311-0434-00
臺北市	63000	士林區	63000110	蘭雅里	34	A6311-034-00	A6311-33	A6311-33-006	A6311-0444-00
臺北市	63000	士林區	63000110	蘭雅里	34	A6311-034-00	A6311-33	A6311-33-006	A6311-0441-00
臺北市	63000	北投區	63000120	文林里	2	A6312-002-00	A6312-82	A6312-82-009	A6312-1114-00
臺北市	63000	士林區	63000110	福安里	23	A6311-023-00	A6311-41	A6311-41-005	A6311-0584-00
臺北市	63000	士林區	63000110	名山里	26	A6311-026-00	A6311-43	A6311-43-003	A6311-0559-00
臺北市	63000	士林區	63000110	德行里	27	A6311-027-00	A6311-42	A6311-42-004	A6311-0565-00
臺北市	63000	士林區	63000110	德華里	28	A6311-028-00	A6311-49	A6311-49-001	A6311-0567-00
臺北市	63000	士林區	63000110	名山里	26	A6311-026-00	A6311-43	A6311-43-003	A6311-0564-00
臺北市	63000	士林區	63000110	名山里	26	A6311-026-00	A6311-43	A6311-43-004	A6311-0568-00
臺北市	63000	士林區	63000110	德華里	28	A6311-028-00	A6311-42	A6311-42-005	A6311-0566-00
臺北市	63000	士林區	63000110	德華里	28	A6311-028-00	A6311-46	A6311-46-002	A6311-0572-00
臺北市	63000	士林區	63000110	德行里	27	A6311-027-00	A6311-42	A6311-42-004	A6311-0570-00
臺北市	63000	士林區	63000110	德華里	28	A6311-028-00	A6311-42	A6311-42-006	A6311-0571-00
臺北市	63000	士林區	63000110	名山里	26	A6311-026-00	A6311-43	A6311-43-005	A6311-0575-00
臺北市	63000	內湖區	63000100	金瑞里	14	A6310-014-00	A6310-01	A6310-01-003	A6310-0008-00
臺北市	63000	士林區	63000110	岩山里	25	A6311-025-00	A6311-28	A6311-28-007	A6311-0597-00
臺北市	63000	士林區	63000110	福志里	5	A6311-005-00	A6311-54	A6311-54-006	A6311-0701-00
臺北市	63000	士林區	63000110	福佳里	7	A6311-007-00	A6311-55	A6311-55-002	A6311-0699-00
臺北市	63000	士林區	63000110	福安里	23	A6311-023-00	A6311-60	A6311-60-002	A6311-0751-00
臺北市	63000	士林區	63000110	福安里	23	A6311-023-00	A6311-41	A6311-41-007	A6311-0709-00
臺北市	63000	士林區	63000110	福安里	23	A6311-023-00	A6311-61	A6311-61-002	A6311-0722-00
臺北市	63000	士林區	63000110	舊佳里	6	A6311-006-00	A6311-57	A6311-57-001	A6311-0703-00
臺北市	63000	內湖區	63000100	碧山里	15	A6310-015-00	A6310-01	A6310-01-007	A6310-0015-00
臺北市	63000	士林區	63000110	福志里	5	A6311-005-00	A6311-54	A6311-54-002	A6311-0702-00
臺北市	63000	士林區	63000110	福佳里	7	A6311-007-00	A6311-55	A6311-55-004	A6311-0700-00
臺北市	63000	士林區	63000110	福安里	23	A6311-023-00	A6311-60	A6311-60-002	A6311-0756-00
臺北市	63000	士林區	63000110	福佳里	7	A6311-007-00	A6311-53	A6311-53-005	A6311-0706-00
臺北市	63000	士林區	63000110	福志里	5	A6311-005-00	A6311-54	A6311-54-004	A6311-0716-00
臺北市	63000	士林區	63000110	臨溪里	51	A6311-051-00	A6311-45	A6311-45-008	A6311-0713-00
臺北市	63000	士林區	63000110	福志里	5	A6311-005-00	A6311-54	A6311-54-003	A6311-0710-00
臺北市	63000	士林區	63000110	後港里	8	A6311-008-00	A6311-68	A6311-68-003	A6311-0870-00
臺北市	63000	內湖區	63000100	西康里	2	A6310-002-00	A6310-02	A6310-02-002	A6310-0022-00
臺北市	63000	士林區	63000110	後港里	8	A6311-008-00	A6311-70	A6311-70-001	A6311-0869-00
臺北市	63000	士林區	63000110	永倫里	22	A6311-022-00	A6311-65	A6311-65-009	A6311-0875-00
臺北市	63000	士林區	63000110	社子里	19	A6311-019-00	A6311-69	A6311-69-004	A6311-0871-00
臺北市	63000	士林區	63000110	永倫里	22	A6311-022-00	A6311-66	A6311-66-006	A6311-0873-00
臺北市	63000	中山區	63000040	劍潭里	13	A6304-013-00	A6304-03	A6304-03-002	A6304-0017-00
臺北市	63000	士林區	63000110	社園里	21	A6311-021-00	A6311-66	A6311-66-004	A6311-0879-00
臺北市	63000	士林區	63000110	仁勇里	1	A6311-001-00	A6311-63	A6311-63-008	A6311-0887-00
臺北市	63000	士林區	63000110	仁勇里	1	A6311-001-00	A6311-63	A6311-63-007	A6311-0883-00
臺北市	63000	士林區	63000110	後港里	8	A6311-008-00	A6311-62	A6311-62-009	A6311-0888-00
臺北市	63000	內湖區	63000100	西康里	2	A6310-002-00	A6310-02	A6310-02-008	A6310-0098-00
臺北市	63000	士林區	63000110	福中里	9	A6311-009-00	A6311-75	A6311-75-006	A6311-1010-00
臺北市	63000	士林區	63000110	福中里	9	A6311-009-00	A6311-75	A6311-75-004	A6311-1003-00
臺北市	63000	內湖區	63000100	大湖里	12	A6310-012-00	A6310-05	A6310-05-008	A6310-0081-00
臺北市	63000	內湖區	63000100	西安里	3	A6310-003-00	A6310-06	A6310-06-003	A6310-0079-00
臺北市	63000	內湖區	63000100	大湖里	12	A6310-012-00	A6310-05	A6310-05-009	A6310-0082-00
臺北市	63000	士林區	63000110	福中里	9	A6311-009-00	A6311-80	A6311-80-003	A6311-1004-00
臺北市	63000	內湖區	63000100	金瑞里	14	A6310-014-00	A6310-04	A6310-04-009	A6310-0080-00
臺北市	63000	士林區	63000110	社新里	20	A6311-020-00	A6311-78	A6311-78-002	A6311-1012-00
臺北市	63000	內湖區	63000100	西康里	2	A6310-002-00	A6310-10	A6310-10-002	A6310-0088-00
臺北市	63000	士林區	63000110	仁勇里	1	A6311-001-00	A6311-77	A6311-77-009	A6311-1011-00
臺北市	63000	內湖區	63000100	金瑞里	14	A6310-014-00	A6310-07	A6310-07-009	A6310-0128-00
臺北市	63000	內湖區	63000100	碧山里	15	A6310-015-00	A6310-07	A6310-07-007	A6310-0084-00
臺北市	63000	士林區	63000110	社子里	19	A6311-019-00	A6311-76	A6311-76-009	A6311-1023-00
臺北市	63000	內湖區	63000100	西康里	2	A6310-002-00	A6310-10	A6310-10-008	A6310-0191-00
臺北市	63000	內湖區	63000100	港華里	8	A6310-008-00	A6310-13	A6310-13-002	A6310-0195-00
臺北市	63000	內湖區	63000100	港富里	7	A6310-007-00	A6310-20	A6310-20-001	A6310-0187-00
